rank,ts_code,name,trade_date,update_time,price,pct_chg,amount,pre_day_limitup,today_limitup,sector_name,sector_strength_score,stock_strength_score,acceptance_score,momentum_score,capital_score,pattern_score,liquidity_score,risk_penalty_score,ranking_score,p_limitup_t1_raw,p_limitup_t1,wp_score,feature_coverage,model_confidence,model_version,calibration_method,calibration_sample_count,self_learning_adjustment,signal_level,core_reason,risk_reason,next_trade_date,label_t1_limitup,label_available,next_day_open,next_day_high,next_day_close,next_day_low,next_day_limitup_price,next_day_open_pct,next_day_max_pct,next_day_close_pct,next_day_drawdown_pct,next_open,next_high,next_close,next_low,next_up_limit,backtest_trade_date,backtest_data_mode,calibration_eligible
38,300568.SZ,星源材质,20260609,2026-06-09,17.72,9.0462,2841649538.4399996,0,0,化工原料,64.76208202801025,48.29970596367318,56.783216902525155,69.87923574747487,82.58448926442442,76.22891256310236,85.1791222648456,0.0,76.38454626784852,2.8202467755682585,2.8202467755682585,61.91801260917145,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,动量上、量价齐、热题材,风险可控,20260610,0.0,True,17.74,17.85,16.97,16.81,21.26,0.11286681715574343,0.7336343115124322,-4.232505643340856,-5.135440180586903,17.74,17.85,16.97,16.81,21.26,20260609,eod_proxy,False
39,300655.SZ,晶瑞电材,20260609,2026-06-09,14.98,8.5507,1052768660.45,0,0,半导体,89.34217788999176,59.35837141190311,95.76063735682398,47.60794177808684,75.19682956954345,91.96509761477813,52.54909493483579,0.0,75.93971241073243,2.7718876161747343,2.7718876161747343,77.67310570684002,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、量价齐,风险可控,20260610,0.0,True,14.76,15.28,15.18,14.67,17.98,-1.468624833110821,2.002670226969294,1.3351134846461887,-2.0694259012016047,14.76,15.28,15.18,14.67,17.98,20260609,eod_proxy,False
40,688668.SH,鼎通科技,20260609,2026-06-09,426.71,8.9157,3283537857.0,0,0,通信设备,42.683221011234004,59.81504257443402,70.66736764780998,45.53046371777451,89.08109170728166,67.91229237149992,89.92879234602012,61.77535370308391,75.34830385865226,2.7088398346778777,2.7088398346778777,43.305132211850335,100.0,69.55616157422902,wp_rule_v2_1,disabled,0,0.0,C级,承接好、量价齐、新高,风险可控,20260610,0.0,True,412.0,440.0,416.01,404.3,512.05,-3.447306132970862,3.114527430807823,-2.50755782615828,-5.2518103630100015,412.0,440.0,416.01,404.3,512.05,20260609,eod_proxy,False
41,300709.SZ,精研科技,20260609,2026-06-09,51.9,9.2862,899213238.7399999,0,0,元器件,90.0,59.34037083232336,77.7569315784515,87.0786135505494,73.94728946745259,92.62040170545174,47.36822366863149,0.0,75.19912945046998,2.6931583943263804,2.6931583943263804,78.12008941084392,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、动量上,风险可控,20260610,0.0,True,50.5,51.02,48.5,47.71,62.28,-2.6974951830443183,-1.6955684007707084,-6.551059730250475,-8.073217726396908,50.5,51.02,48.5,47.71,62.28,20260609,eod_proxy,False
42,688183.SH,生益电子,20260609,2026-06-09,124.9,11.4084,3549261572.0,0,0,元器件,90.0,56.39265011535988,58.8846204055441,46.74850591555061,77.80283649499697,60.41355089393471,92.48599934531534,0.0,74.96725506520797,2.668958495212451,2.668958495212451,68.3508983957003,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、热题材、均价上,风险可控,20260610,0.0,True,121.13,122.95,116.4,115.03,149.88,-3.018414731785435,-1.5612489991993606,-6.805444355484392,-7.902321857485994,121.13,122.95,116.4,115.03,149.88,20260609,eod_proxy,False
43,688766.SH,普冉股份,20260609,2026-06-09,409.02,9.6568,2685485797.0,0,0,半导体,89.34217788999176,47.61508357336521,54.223905146997694,60.84942892700467,76.88823640347032,71.54691466688125,83.3216990544226,0.0,73.8924607492682,2.5595214190484086,2.5595214190484086,66.90231755612994,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、热题材、均价上,风险可控,20260610,0.0,True,410.26,413.51,383.34,376.27,490.82,0.3031636594787557,1.0977458314996857,-6.278421593076134,-8.006943425749357,410.26,413.51,383.34,376.27,490.82,20260609,eod_proxy,False
44,300285.SZ,国瓷材料,20260609,2026-06-09,66.4,15.2578,9642850735.11,0,0,陶瓷,18.5,92.6622165138291,95.27243036714148,87.4503351522298,80.0,91.77912513252562,100.0,33.172538000644096,74.24326864207214,2.537331667408459,2.537331667408459,60.8108954735738,94.73684210526315,74.60160234194424,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,风险可控,20260610,0.0,True,66.4,66.5,61.13,61.0,79.68,0.0,0.1506024096385561,-7.936746987951815,-8.13253012048194,66.4,66.5,61.13,61.0,79.68,20260609,eod_proxy,False
45,688020.SH,方邦股份,20260609,2026-06-09,147.72,13.6308,750183128.0,0,0,元器件,90.0,72.42298155280449,78.67436455361806,60.03902885319526,71.56546261236541,84.51484775756094,41.41365653091353,0.0,73.56386677866344,2.5269443561893032,2.5269443561893032,78.22680983335884,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、承接好,风险可控,20260610,0.0,True,145.99,162.64,160.0,144.0,177.26,-1.1711345789331085,10.100189547793104,8.313024641213108,-2.5182778229081992,145.99,162.64,160.0,144.0,177.26,20260609,eod_proxy,False
46,300671.SZ,富满微,20260609,2026-06-09,46.2,13.1521,662371890.78,0,0,半导体,89.34217788999176,75.85021207640207,96.06201293425076,65.86723255734526,69.1062889511451,93.14164057060974,37.32274338883991,0.0,73.31401521149988,2.502444524595611,2.502444524595611,83.13204315232771,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、承接好,风险可控,20260610,0.0,True,45.64,51.99,49.9,45.5,55.44,-1.21212121212122,12.532467532467528,8.008658008658,-1.515151515151525,45.64,51.99,49.9,45.5,55.44,20260609,eod_proxy,False
47,688605.SH,先锋精科,20260609,2026-06-09,77.84,11.3272,694060239.0,0,0,半导体,89.34217788999176,66.07102191019379,88.39898861402594,81.50073704934255,69.72055386252835,92.31415101991809,38.858405667298044,0.0,73.02580066663009,2.4744703251541234,2.4744703251541234,80.73804320953417,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、动量上,风险可控,20260610,0.0,True,76.8,80.13,77.04,76.0,93.41,-1.336073997944509,2.9419321685508537,-1.0277492291880796,-2.3638232271325887,76.8,80.13,77.04,76.0,93.41,20260609,eod_proxy,False
48,688484.SH,南芯科技,20260609,2026-06-09,43.95,11.9745,701525506.0,0,0,半导体,89.34217788999176,68.18063919496288,87.17868308647269,65.72601616976638,69.86118066800668,91.33155765879515,39.20997268099387,0.0,72.72548067252963,2.4456454647457795,2.4456454647457795,79.40884734974985,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、动量上,风险可控,20260610,0.0,True,43.12,43.57,41.86,40.88,52.74,-1.8885096700796522,-0.8646188850967018,-4.75540386803186,-6.98521046643914,43.12,43.57,41.86,40.88,52.74,20260609,eod_proxy,False
49,300806.SZ,斯迪克,20260609,2026-06-09,84.97,12.827,2369871327.67,0,0,塑料,48.23707516765713,76.26251783678937,89.44480104840332,78.0360625051216,73.25642977058976,92.26515496312956,79.21317883086027,0.0,72.62996659788365,2.436546778983146,2.436546778983146,71.16821919490275,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,风险可控,20260610,0.0,True,83.44,84.9,81.38,79.27,101.96,-1.8006355184182699,-0.08238201718252514,-4.2250205955043025,-6.708249970577851,83.44,84.9,81.38,79.27,101.96,20260609,eod_proxy,False
50,688205.SH,德科立,20260609,2026-06-09,228.21,10.6044,2556043141.0,0,0,通信设备,42.683221011234004,50.32553114993029,36.069609211896186,36.50044797203221,83.54891140760914,54.958633846766006,81.698308942579,4.584461680031609,72.34634492838435,2.409723026851961,2.409723026851961,46.20702314352654,100.0,83.8538845799921,wp_rule_v2_1,disabled,0,0.0,C级,热题材、均价上,回落大,20260610,0.0,True,221.0,229.1,221.3,214.65,273.85,-3.159370755006352,0.389991674335044,-3.0279128872529704,-5.941895622453009,221.0,229.1,221.3,214.65,273.85,20260609,eod_proxy,False
1,688809.SH,强一股份,20260610,2026-06-10,540.99,10.8791,2390880849.0,0,0,半导体,81.8695930880563,78.69186923452904,98.19999521866389,90.85087981051669,88.31850959033883,100.0,89.55245873997315,0.0,87.86019167889742,4.390990693993995,4.390990693993995,86.79078321886747,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,A级,板块强、个股强、承接好,风险可控,20260611,0.0,True,535.5,609.0,586.17,534.77,649.19,-1.0148061886541382,12.571396883491381,8.351355847612707,-1.1497439878740856,535.5,609.0,586.17,534.77,649.19,20260610,eod_proxy,False
2,300666.SZ,江丰电子,20260610,2026-06-10,243.67,8.3556,6509198720.41,0,0,半导体,81.8695930880563,57.687306526474956,71.18799107506,77.16965752986417,92.49752609434957,85.78338690435585,100.0,0.0,87.09112541025073,4.263640303479948,4.263640303479948,74.47619048068678,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,A级,板块强、承接好、动量上,风险可控,20260611,1.0,True,255.13,292.4,292.4,255.13,292.4,4.703082037181439,19.998358435589104,19.998358435589104,4.703082037181439,255.13,292.4,292.4,255.13,292.4,20260610,eod_proxy,False
3,688629.SH,华丰科技,20260610,2026-06-10,139.91,8.4742,3670997902.0,0,0,元器件,47.29011721055738,49.04378975146283,59.29362818139319,62.98401519546491,92.5,75.77629315215714,100.0,1.4696590665427216,81.93295289434907,3.496550865731069,3.496550865731069,57.27650964783023,100.0,84.63258523336432,wp_rule_v2_1,disabled,0,0.0,B级,量价齐、热题材、均价上,回落大,20260611,0.0,True,137.1,145.5,142.0,137.0,167.89,-2.0084339932814,3.995425630762628,1.4938174540776172,-2.0799085126152472,137.1,145.5,142.0,137.0,167.89,20260610,eod_proxy,False
4,601012.SH,隆基绿能,20260610,2026-06-10,14.08,8.8099,3396036389.0,0,0,电气设备,36.94723654374909,62.349517097700044,95.71765521086961,60.16233320402938,88.35935834833205,90.3999423362237,100.0,0.0,81.40772510936372,3.329244492317498,3.329244492317498,65.187247551771,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,B级,承接好、量价齐、均价上,风险可控,20260611,0.0,True,13.75,13.9,13.64,13.42,15.49,-2.34375,-1.278409090909094,-3.125,-4.6875,13.75,13.9,13.64,13.42,15.49,20260610,eod_proxy,False
5,688535.SH,华海诚科,20260610,2026-06-10,125.93,10.3488,1694588156.0,0,0,半导体,81.8695930880563,55.323230968365706,56.56879804774646,76.52264187047557,83.86030410288187,78.56535764238309,78.40694502133074,6.203922814261825,79.13852098820142,3.1383727291490424,3.1383727291490424,68.12102705394706,100.0,83.44901929643454,wp_rule_v2_1,disabled,0,0.0,B级,板块强、动量上、量价齐,回落大,20260611,0.0,True,124.43,132.97,131.2,123.38,151.12,-1.1911379337727346,5.590407369173334,4.1848646073215034,-2.0249344874136543,124.43,132.97,131.2,123.38,151.12,20260610,eod_proxy,False
6,603859.SH,能科科技,20260610,2026-06-10,57.65,8.8763,2559455421.0,0,0,软件服务,46.06486152662546,70.14985024138126,97.10420172310403,61.13649048402779,81.44024665863563,91.05861975087049,91.75851525520947,3.914583838874063,77.59108869255847,2.955573117126729,2.955573117126729,68.6097201050451,100.0,84.02135404028148,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、量价齐,风险可控,20260611,0.0,True,55.0,55.66,51.89,51.89,63.42,-4.596704249783167,-3.4518647007805714,-9.991326973113612,-9.991326973113612,55.0,55.66,51.89,51.89,63.42,20260610,eod_proxy,False
7,688146.SH,中船特气,20260610,2026-06-10,292.0,16.4181,4995813347.0,0,0,半导体,81.8695930880563,83.52082847573945,74.53505912494052,32.63521063308281,87.16419276101624,65.63020226134098,100.0,100.0,76.1977991295564,2.799845986954276,2.799845986954276,50.60954732281681,100.0,60.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、承接好,风险高,20260611,0.0,True,308.06,349.8,349.8,289.0,350.4,5.499999999999994,19.794520547945215,19.794520547945215,-1.0273972602739767,308.06,349.8,349.8,289.0,350.4,20260610,eod_proxy,False
8,688020.SH,方邦股份,20260610,2026-06-10,160.0,8.313,1203667927.0,0,0,元器件,47.29011721055738,54.362369895488584,85.14291518444205,70.38604688012893,79.43249453002124,89.40900648858637,67.33123632505313,0.0,74.88030071282651,2.659938014175691,2.659938014175691,64.25851513937211,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260611,0.0,True,160.0,187.0,178.0,160.0,192.0,0.0,16.874999999999996,11.250000000000004,0.0,160.0,187.0,178.0,160.0,192.0,20260610,eod_proxy,False
9,688530.SH,欧莱新材,20260610,2026-06-10,55.88,13.3469,839461673.0,0,0,半导体,81.8695930880563,72.0705734051258,57.82741121471333,87.34861936985969,74.76270169158545,81.870637289136,55.66293899308968,8.047764889047915,74.06490906480391,2.5767813445885146,2.5767813445885146,72.43672626898035,100.0,82.98805877773802,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、动量上,回落大,20260611,1.0,True,56.0,67.06,67.06,56.0,67.06,0.21474588403722628,20.00715819613457,20.00715819613457,0.21474588403722628,56.0,67.06,67.06,56.0,67.06,20260610,eod_proxy,False
10,300331.SZ,苏大维格,20260610,2026-06-10,63.29,11.9187,2336718892.98,0,0,元器件,47.29011721055738,64.1799295071564,20.431853935701938,92.7514416643524,88.02421079711466,57.308000533995965,88.81052699278665,55.274800369483515,74.04974361025197,2.575258938429668,2.575258938429668,41.44265350757233,100.0,71.18129990762912,wp_rule_v2_1,disabled,0,0.0,C级,动量上、新高、破平台,位置差、高开低走、回落大,20260611,0.0,True,63.0,65.2,64.58,61.16,75.95,-0.4582082477484595,3.0178543213777997,2.0382366882603975,-3.3654605782904135,63.0,65.2,64.58,61.16,75.95,20260610,eod_proxy,False
11,300283.SZ,温州宏丰,20260610,2026-06-10,20.23,9.1154,2154481076.0099998,0,0,电气设备,36.94723654374909,56.744256006196395,53.81385422314833,84.6221469927343,82.8319319535427,81.31658302889265,86.18143401302663,9.919612496292613,74.2916542868707,2.542008716366739,2.542008716366739,54.36433973130267,94.73684210526315,80.41483371803211,wp_rule_v2_1,disabled,0,0.0,C级,动量上、量价齐、新高,回落大,20260611,0.0,True,20.0,20.95,17.16,16.64,24.28,-1.1369253583786487,3.5590706870983535,-15.175481957488879,-17.745921898171034,20.0,20.95,17.16,16.64,24.28,20260610,eod_proxy,False
12,300400.SZ,劲拓股份,20260610,2026-06-10,38.58,9.6023,1463804307.57,0,0,专用机械,55.89157669576351,51.865366515060316,46.321976361412396,59.93953148643943,80.8356578476224,65.66794600662753,73.66665016538322,7.0087565082156305,72.96704159827375,2.4688046663803638,2.4688046663803638,54.606937016460265,100.0,83.24781087294609,wp_rule_v2_1,disabled,0,0.0,C级,量价齐、新高、破平台,回落大,20260611,0.0,True,37.89,38.7,37.44,36.5,46.3,-1.7884914463452528,0.3110419906687589,-2.954898911353032,-5.391394504924829,37.89,38.7,37.44,36.5,46.3,20260610,eod_proxy,False
13,300671.SZ,富满微,20260610,2026-06-10,49.9,8.0087,1248862974.58,0,0,半导体,81.8695930880563,41.014421847270334,46.07540323727026,67.54395266445013,79.90741448760387,72.60291751079933,68.52472098313575,26.121785944771005,72.69751018339505,2.44297756710773,2.44297756710773,55.87440014024114,100.0,78.46955351380726,wp_rule_v2_1,disabled,0,0.0,C级,板块强、动量上、量价齐,回落大、后排,20260611,0.0,True,49.02,50.93,49.13,48.58,59.88,-1.7635270541082049,2.0641282565130314,-1.5430861723446765,-2.6452905811623295,49.02,50.93,49.13,48.58,59.88,20260610,eod_proxy,False
14,688549.SH,中巨芯,20260610,2026-06-10,25.05,10.5472,4491635210.0,0,0,元器件,47.29011721055738,58.90428155801528,31.893191618474557,15.077140779007639,92.5,53.0,100.0,100.0,71.85983738628,2.364380461797085,2.364380461797085,23.699457954266705,100.0,60.0,wp_rule_v2_1,disabled,0,0.0,C级,量价齐、新高、破平台,风险高、回落大,20260611,1.0,True,26.68,30.06,30.05,26.02,30.06,6.506986027944106,19.999999999999996,19.960079840319356,3.8722554890219474,26.68,30.06,30.05,26.02,30.06,20260610,eod_proxy,False
15,688181.SH,八亿时空,20260610,2026-06-10,43.97,8.0344,615431216.0,0,0,元器件,47.29011721055738,57.39621460928477,98.57153175613892,71.19286465927851,70.74453110291307,96.58007844688161,45.61132775728266,0.0,69.70311337162298,2.173205351432495,2.173205351432495,67.27313866527943,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260611,0.0,True,43.2,44.8,44.07,42.22,52.76,-1.751193995906286,1.887650670911989,0.22742779167614913,-3.9799863543324987,43.2,44.8,44.07,42.22,52.76,20260610,eod_proxy,False
16,688227.SH,品高股份,20260610,2026-06-10,94.08,14.8438,1152721353.0,0,0,软件服务,46.06486152662546,79.59478542806995,71.22379749913054,84.43998257889918,71.10920753578353,81.70486334444607,65.93091744807921,9.257632448979711,69.36304578943152,2.1444736789783754,2.1444736789783754,65.28866838127688,100.0,82.68559188775507,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,回落大,20260611,0.0,True,89.0,98.16,91.17,89.0,112.9,-5.399659863945572,4.336734693877542,-3.0931122448979553,-5.399659863945572,89.0,98.16,91.17,89.0,112.9,20260610,eod_proxy,False
17,301182.SZ,凯旺科技,20260610,2026-06-10,87.02,8.775,543867343.78,0,0,元器件,47.29011721055738,53.98921205259309,87.46671884925263,68.51032671823776,69.14349030662048,87.56565989428441,41.608725766551196,0.0,67.39684720764414,1.9854974574340303,1.9854974574340303,63.32134664336606,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260611,0.0,True,85.2,89.07,89.0,83.06,104.42,-2.09147322454607,2.3557802803953143,2.275339002528165,-4.550678005056296,85.2,89.07,89.0,83.06,104.42,20260610,eod_proxy,False
18,688786.SH,悦安新材,20260610,2026-06-10,46.9,10.7438,940484206.0,0,0,小金属,25.886513615626544,59.2292005588537,60.511539689746556,87.43118264106047,72.88835215473215,78.78266935765677,59.342277483515694,0.03340051828390642,67.41333620238504,1.9549101369714623,1.9549101369714623,54.63829898024182,94.73684210526315,82.88638671253429,wp_rule_v2_1,disabled,0,0.0,D级,动量上、量价齐、新高,风险可控,20260611,0.0,True,45.24,46.0,41.5,40.5,56.28,-3.5394456289978615,-1.9189765458422103,-11.513859275053306,-13.646055437100213,45.24,46.0,41.5,40.5,56.28,20260610,eod_proxy,False
19,688669.SH,聚石化学,20260610,2026-06-10,48.1,10.8295,406259129.0,0,0,化工原料,86.71772071564217,66.08125278618111,81.72460703325423,89.99159401923164,58.736128250844615,93.30974970884282,32.16335899543424,0.0,64.64093293469278,1.781948606814699,1.781948606814699,78.41881053033855,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,板块强、承接好、动量上,风险可控,20260611,0.0,True,47.02,50.33,48.69,46.99,57.72,-2.2453222453222454,4.636174636174628,1.2266112266112295,-2.3076923076923106,47.02,50.33,48.69,46.99,57.72,20260610,eod_proxy,False
20,688689.SH,银河微电,20260610,2026-06-10,42.85,8.6736,224946039.0,0,0,半导体,81.8695930880563,56.470976921471774,100.0,74.515930347922,57.70681913444547,98.0,13.023232600239751,0.0,63.4350425256183,1.6994613663213542,1.6994613663213542,76.80089710502159,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,板块强、承接好、动量上,风险可控,20260611,0.0,True,42.0,47.24,46.82,41.8,51.42,-1.9836639439906656,10.245040840140017,9.264877479579937,-2.450408401400239,42.0,47.24,46.82,41.8,51.42,20260610,eod_proxy,False
21,300556.SZ,丝路视觉,20260610,2026-06-10,22.67,10.8016,505740674.15999997,0,0,软件服务,46.06486152662546,69.97332675749874,86.74352198785414,82.66288882052304,60.438995964385384,95.35741794616112,39.255388519583875,0.0,62.62916335128938,1.6464400714395588,1.6464400714395588,67.73955392073205,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260611,0.0,True,21.99,22.18,20.91,20.64,27.2,-2.999558888398779,-2.161446846052062,-7.763564181737981,-8.954565505072786,21.99,22.18,20.91,20.64,27.2,20260610,eod_proxy,False
22,301053.SZ,远信工业,20260610,2026-06-10,44.57,10.131,401405184.39,0,0,专用机械,55.89157669576351,64.74818462615559,98.66965412395734,48.79625239530965,59.07866581293625,88.68084197328166,31.77417007866783,0.0,61.728061241919804,1.5890786561027554,1.5890786561027554,67.9099839095481,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、热题材,风险可控,20260611,0.0,True,43.8,44.98,43.8,42.88,53.48,-1.7276194749831775,0.9199012788871253,-1.7276194749831775,-3.791788198339685,43.8,44.98,43.8,42.88,53.48,20260610,eod_proxy,False
23,301557.SZ,常友科技,20260610,2026-06-10,90.73,14.4425,349960959.52,0,0,电气设备,36.94723654374909,70.79472100701442,64.48646263694545,64.00726390747029,59.29272635099889,75.62281884568695,27.333420006667087,3.4923399096218937,58.580368065597185,1.3925174846633763,1.3925174846633763,56.91819873299321,94.73684210526315,82.02165186469979,wp_rule_v2_1,disabled,0,0.0,D级,个股强、量价齐、均价上,回落大,20260611,0.0,True,90.53,93.99,86.72,83.0,108.88,-0.22043425548330386,3.593078364377811,-4.419706822440217,-8.519783974429629,90.53,93.99,86.72,83.0,108.88,20260610,eod_proxy,False
24,300641.SZ,正丹股份,20260610,2026-06-10,16.06,12.9395,302294236.99,0,0,化工原料,86.71772071564217,61.45829625703932,53.62320775964755,76.47738732619388,54.90777869059339,73.83648069484944,22.592485094806175,13.048975217932721,58.13723368226137,1.3794014146207294,1.3794014146207294,65.67262866282,100.0,81.73775619551682,wp_rule_v2_1,disabled,0,0.0,D级,板块强、动量上、量价齐,回落大,20260611,0.0,True,16.18,17.2,16.88,15.88,19.27,0.7471980074719831,7.098381070983817,5.105853051058529,-1.1207970112079524,16.18,17.2,16.88,15.88,19.27,20260610,eod_proxy,False
25,920091.BJ,大鹏工业,20260610,2026-06-10,52.1,15.5211,207699076.07000002,0,0,专用机械,55.89157669576351,77.85235801421511,72.20465166178906,72.31822533315238,54.29525608081495,79.3810774373009,10.44036378703273,6.01863381190018,57.74585017804868,1.358265609470764,1.358265609470764,65.79723640492738,100.0,83.49534154702495,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260611,0.0,True,49.4,50.87,46.22,46.06,67.73,-5.182341650671796,-2.360844529750483,-11.285988483685227,-11.59309021113244,49.4,50.87,46.22,46.06,67.73,20260610,eod_proxy,False
26,688628.SH,优利德,20260610,2026-06-10,89.0,8.3912,727409383.0,0,0,电器仪表,16.16736611466351,57.704366227261055,100.0,65.16729026654822,58.16215510746413,92.86774215441253,51.02397726995292,0.0,57.58929848612574,1.340359920514841,1.340359920514841,56.25263303633618,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260611,0.0,True,87.7,90.32,88.8,86.59,106.8,-1.4606741573033655,1.4831460674157304,-0.22471910112359383,-2.707865168539325,87.7,90.32,88.8,86.59,106.8,20260610,eod_proxy,False
27,688323.SH,瑞华泰,20260610,2026-06-10,39.9,11.5772,1178981206.0,0,0,塑料,20.84833463540693,57.245687018952594,47.68064019520415,59.72357405044069,64.17212336092675,65.00977801426156,66.66025540591394,27.931943839011254,56.548223212598145,1.295554852284294,1.295554852284294,38.759122866498075,100.0,78.01701404024719,wp_rule_v2_1,disabled,0,0.0,D级,量价齐、龙虎榜、热题材,回落大,20260611,0.0,True,39.9,41.8,40.15,38.55,47.88,0.0,4.761904761904767,0.6265664160401085,-3.383458646616544,39.9,41.8,40.15,38.55,47.88,20260610,eod_proxy,False
28,300334.SZ,津膜科技,20260610,2026-06-10,11.38,9.9517,532059723.74000007,0,0,专用机械,55.89157669576351,51.71605875925088,50.64684922956789,42.04050145696429,58.59833261193015,55.49258549458092,40.89802254320424,18.009956145992156,55.467397185223845,1.2414180845429081,1.2414180845429081,48.1618811895758,100.0,80.49751096350197,wp_rule_v2_1,disabled,0,0.0,D级,量价齐、新高、破平台,回落大,20260611,0.0,True,11.67,13.0,12.86,11.67,13.66,2.5483304042179133,14.23550087873462,13.00527240773286,2.5483304042179133,11.67,13.0,12.86,11.67,13.66,20260610,eod_proxy,False
29,300521.SZ,爱司凯,20260610,2026-06-10,26.8,8.9874,185054899.0,0,0,专用机械,55.89157669576351,57.30200309198158,100.0,73.00666151285674,49.05004701098501,97.82453722842313,6.702623073789728,0.0,54.79199435634844,1.2087287378345157,1.2087287378345157,68.18987149552979,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260611,0.0,True,26.53,27.77,27.3,26.53,32.16,-1.007462686567162,3.6194029850746157,1.8656716417910557,-1.007462686567162,26.53,27.77,27.3,26.53,32.16,20260610,eod_proxy,False
30,688061.SH,灿瑞科技,20260610,2026-06-10,39.16,8.8685,146169879.0,0,0,半导体,81.8695930880563,38.44728431090171,53.01344627044115,68.5985078317305,52.49752609434957,75.94750275515517,0.0,20.5311542390195,53.41314173469713,1.1446099171886288,1.1446099171886288,55.54957822884144,100.0,79.86721144024513,wp_rule_v2_1,disabled,0,0.0,D级,板块强、动量上、量价齐,回落大、后排,20260611,0.0,True,38.76,41.93,41.33,38.12,46.99,-1.0214504596527063,7.073544433095003,5.541368743615949,-2.655771195097034,38.76,41.93,41.33,38.12,46.99,20260610,eod_proxy,False
31,603722.SH,阿科力,20260610,2026-06-10,39.0,8.4538,246180895.0,0,0,化工原料,86.71772071564217,45.28632904078321,82.09577737065698,73.63938220136535,45.66735021833716,87.78766140056803,15.944000541903373,3.1319394827213856,52.75508276993746,1.1152057739281824,1.1152057739281824,69.29312539033815,100.0,84.21701512931965,wp_rule_v2_1,disabled,0,0.0,D级,板块强、承接好、动量上,风险可控,20260611,0.0,True,38.81,40.8,39.66,38.16,42.9,-0.4871794871794788,4.615384615384599,1.6923076923076819,-2.1538461538461617,38.81,40.8,39.66,38.16,42.9,20260610,eod_proxy,False
32,301337.SZ,亚华电子,20260610,2026-06-10,27.25,12.7897,134997999.79999998,0,0,软件服务,46.06486152662546,74.35989938361976,100.0,77.49640808006306,44.73684055655183,97.53881165857806,0.0,0.0,52.16869801473116,1.089634276440685,1.089634276440685,69.50969875048295,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260611,0.0,True,26.31,26.73,26.17,25.37,32.7,-3.449541284403679,-1.9082568807339384,-3.9633027522935738,-6.899082568807335,26.31,26.73,26.17,25.37,32.7,20260610,eod_proxy,False
33,301502.SZ,华阳智能,20260610,2026-06-10,88.2,8.6876,174245828.23000002,0,0,电气设备,36.94723654374909,45.607306785678084,77.47232650940151,73.33551404784188,50.26091383072617,83.93498686689563,4.753888705985278,0.0,51.54369620929616,1.0614800373901936,1.0614800373901936,54.53685509262614,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260611,0.0,True,88.2,88.3,82.54,80.55,105.84,0.0,0.11337868480725266,-6.417233560090696,-8.673469387755105,88.2,88.3,82.54,80.55,105.84,20260610,eod_proxy,False
