rank,ts_code,name,trade_date,update_time,price,pct_chg,amount,pre_day_limitup,today_limitup,sector_name,sector_strength_score,stock_strength_score,acceptance_score,momentum_score,capital_score,pattern_score,liquidity_score,risk_penalty_score,ranking_score,p_limitup_t1_raw,p_limitup_t1,wp_score,feature_coverage,model_confidence,model_version,calibration_method,calibration_sample_count,self_learning_adjustment,signal_level,core_reason,risk_reason,next_trade_date,label_t1_limitup,label_available,next_day_high,next_day_close,next_day_low,next_day_limitup_price,next_day_max_pct,next_day_close_pct,next_day_drawdown_pct,next_high,next_close,next_low,next_up_limit,backtest_trade_date,backtest_data_mode,calibration_eligible
49,300520.SZ,科大国创,20260525,2026-05-25,40.24,8.7862,1854419253.0,0,0,软件服务,34.870884707457066,66.74186713051839,98.65815180447224,80.50240371004432,72.17213670822053,100.0,62.437545117502914,0.0,70.66424067503067,2.256459278857054,2.256459278857054,67.14581659758765,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260526,0.0,True,40.27,39.34,38.61,48.29,0.07455268389662262,-2.236580516898601,-4.0506958250497105,40.27,39.34,38.61,48.29,20260525,eod_proxy,False
50,301366.SZ,一博科技,20260525,2026-05-25,46.76,8.2658,750710978.0,0,0,元器件,93.13161874215413,53.75589403805949,78.8167552438246,83.47715653125562,67.57506458872925,91.4756664289024,34.13177711607226,0.0,70.34878989642137,2.2287966808138133,2.2287966808138133,76.82081561436964,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、动量上,风险可控,20260526,0.0,True,48.86,48.07,45.26,56.11,4.491017964071853,2.8015397775876805,-3.207869974337041,48.86,48.07,45.26,56.11,20260525,eod_proxy,False
1,002463.SZ,沪电股份,20260526,2026-05-26,133.36,8.8298,15158024019.0,0,0,元器件,96.5,66.17346288934809,89.67748715776086,66.86227298627472,94.98212753788961,91.11251209662409,100.0,0.0,91.73816791986377,5.090280733188478,5.090280733188478,84.16892881113684,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,S级,板块强、承接好、动量上,风险可控,20260527,0.0,True,134.5,128.29,127.1,146.7,0.8548290341931608,-3.8017396520696023,-4.6940611877624665,134.5,128.29,127.1,146.7,20260526,eod_proxy,False
2,300222.SZ,科大智能,20260526,2026-05-26,16.57,12.2629,2318049122.0,0,0,电气设备,74.60758304608684,76.40161733651473,78.85724452297585,84.6229069505283,85.6147487804923,90.19128316665474,84.74591198224324,14.318622636127166,82.49266481383049,3.572887713922347,3.572887713922347,75.20780222495291,100.0,81.42034434096821,wp_rule_v2_1,disabled,0,0.0,B级,板块强、个股强、承接好,风险可控,20260527,0.0,True,17.32,16.58,16.1,19.88,4.526252263126129,0.06035003017499374,-2.836451418225705,17.32,16.58,16.1,19.88,20260526,eod_proxy,False
3,000725.SZ,京东方Ａ,20260526,2026-05-26,5.77,9.4877,28645747449.0,0,0,元器件,96.5,64.94410076553469,85.53342412705808,65.77028169203156,81.02694430137079,78.2580096814953,100.0,6.921986838955508,80.46531192810097,3.3037789497025454,3.3037789497025454,79.15483639047142,100.0,83.26950329026113,wp_rule_v2_1,disabled,0,0.0,B级,板块强、承接好、动量上,风险可控,20260527,0.0,True,6.09,5.72,5.53,6.35,5.54592720970537,-0.8665511265164572,-4.159445407279017,6.09,5.72,5.53,6.35,20260526,eod_proxy,False
4,600590.SH,泰豪科技,20260526,2026-05-26,15.28,8.9095,2201671645.0,0,0,通信设备,31.061403838127234,61.914184971150426,99.44713062710908,60.929673931306134,87.24340082424911,92.71731832775252,82.45477109658303,0.0,80.3122506504516,3.194272825907376,3.194272825907376,64.13956691159075,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,B级,承接好、量价齐、龙虎榜,风险可控,20260527,0.0,True,15.59,14.45,14.44,16.81,2.0287958115183358,-5.4319371727748695,-5.497382198952883,15.59,14.45,14.44,16.81,20260526,eod_proxy,False
5,688333.SH,铂力特,20260526,2026-05-26,100.77,11.2866,2614600086.0,0,0,机械基件,35.493010404077936,77.86443749045709,100.0,87.04729021289074,82.03513771535467,98.84785085298452,90.10069190110143,0.0,79.01399074954169,3.041161115225511,3.041161115225511,71.96464782931143,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,B级,个股强、承接好、动量上,风险可控,20260527,0.0,True,103.48,101.81,99.18,120.92,2.689292448149261,1.0320531904336683,-1.5778505507591412,103.48,101.81,99.18,120.92,20260526,eod_proxy,False
6,688585.SH,上纬新材,20260526,2026-05-26,221.0,18.1818,2729042985.0,0,0,化工原料,47.34767134526019,96.91674477012273,100.0,57.12102058434706,87.86166156283807,85.05242320076218,92.00622403556706,98.03680791522822,77.30571559160413,2.9230078470936784,2.9230078470936784,52.6751749920583,100.0,60.490798021192944,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、量价齐,风险高,20260527,0.0,True,212.38,197.0,193.5,265.2,-3.900452488687789,-10.859728506787325,-12.44343891402715,212.38,197.0,193.5,265.2,20260526,eod_proxy,False
7,600219.SH,南山铝业,20260526,2026-05-26,5.68,8.8123,3375769847.0,0,0,铝,26.13056188149415,59.79882229996698,89.49555180729716,70.77187432271647,82.18478249738702,89.58941380132983,100.0,0.0,75.66828401006379,2.678649066449935,2.678649066449935,60.46312087297626,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260527,0.0,True,5.66,5.34,5.31,6.25,-0.35211267605632646,-5.98591549295775,-6.51408450704225,5.66,5.34,5.31,6.25,20260526,eod_proxy,False
8,300162.SZ,雷曼光电,20260526,2026-05-26,11.4,9.6154,1400968627.0,0,0,元器件,96.5,49.87318029603474,32.853020798635065,82.89293464332843,79.92818916150236,73.13118855887669,62.347281596921455,30.71285363806775,74.02453970284535,2.5727307444074854,2.5727307444074854,60.249357632645676,100.0,77.32178659048306,wp_rule_v2_1,disabled,0,0.0,C级,板块强、动量上、量价齐,回落大,20260527,0.0,True,11.91,11.19,10.9,13.68,4.473684210526319,-1.8421052631579005,-4.385964912280704,11.91,11.19,10.9,13.68,20260526,eod_proxy,False
9,688352.SH,颀中科技,20260526,2026-05-26,18.99,9.4524,1577643865.0,0,0,半导体,57.843943412908914,53.12696072715208,54.68930398828908,61.69504890084083,77.39855881670972,75.08884847272114,67.63015528375735,21.611219252142973,70.32912588739896,2.2270833142353257,2.2270833142353257,53.83378238567388,100.0,79.59719518696426,wp_rule_v2_1,disabled,0,0.0,C级,量价齐、新高、破平台,回落大,20260527,0.0,True,18.8,17.88,17.21,22.79,-1.0005265929436402,-5.845181674565558,-9.37335439705107,18.8,17.88,17.21,22.79,20260526,eod_proxy,False
10,300718.SZ,长盛轴承,20260526,2026-05-26,86.49,9.4672,3108775870.0,0,0,机械基件,35.493010404077936,47.47270987791668,32.898767173627796,87.14332702568808,78.29186347076093,63.40172981311627,97.80104059262571,22.950043247847557,67.72588305566273,1.9784425779971884,1.9784425779971884,43.07192875376694,94.73684210526315,77.15722603014338,wp_rule_v2_1,disabled,0,0.0,D级,动量上、新高、破平台,回落大,20260527,0.0,True,86.2,81.32,80.71,103.79,-0.33529887848304796,-5.977569661232518,-6.6828535090761925,86.2,81.32,80.71,103.79,20260526,eod_proxy,False
11,688625.SH,呈和科技,20260526,2026-05-26,114.22,12.4766,954493237.0,0,0,化工原料,47.34767134526019,79.78481667063394,100.0,72.02062904067816,66.32382386993339,96.59653735516872,45.27844421565885,34.12211860078672,65.71195113291121,1.8584978098986995,1.8584978098986995,64.28424807985945,100.0,76.46947034980332,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260527,0.0,True,114.0,108.05,106.0,137.06,-0.19261075118193194,-5.401856067238664,-7.196638066888461,114.0,108.05,106.0,137.06,20260526,eod_proxy,False
12,688300.SH,联瑞新材,20260526,2026-05-26,157.5,12.508,2108520057.0,0,0,矿物制品,23.97967137712003,78.17510620767908,91.81019640808829,56.93120380671679,73.90363973701623,86.25747094716549,80.53185753842868,71.39654063503613,65.12662981280515,1.7908919855310228,1.7908919855310228,44.64693998964598,94.73684210526315,65.04560168334623,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、量价齐,风险高,20260527,0.0,True,162.37,146.89,145.06,189.0,3.0920634920635015,-6.736507936507941,-7.8984126984126934,162.37,146.89,145.06,189.0,20260526,eod_proxy,False
13,002379.SZ,宏桥控股,20260526,2026-05-26,22.45,8.1407,1301470763.0,0,0,铝,26.13056188149415,53.342845444101044,87.69631360574111,61.033433556990495,65.81296708774588,87.7966938706829,59.07046147589718,0.0,62.80566218281096,1.6382473689745387,1.6382473689745387,55.78861740462951,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、均价上,风险可控,20260527,0.0,True,22.84,21.65,21.5,24.7,1.737193763919831,-3.563474387527843,-4.231625835189301,22.84,21.65,21.5,24.7,20260526,eod_proxy,False
14,688611.SH,杭州柯林,20260526,2026-05-26,83.25,10.4551,483613845.0,0,0,电气设备,74.60758304608684,59.13660545738393,77.41689873423225,88.56946192800935,57.730988468227906,90.84446178644143,15.036511201582242,0.0,61.95831417394882,1.6035460894009677,1.6035460894009677,71.82207415396428,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,板块强、承接好、动量上,风险可控,20260527,0.0,True,86.48,85.91,81.8,99.9,3.8798798798798773,3.1951951951951996,-1.7417417417417425,86.48,85.91,81.8,99.9,20260526,eod_proxy,False
15,300959.SZ,线上线下,20260526,2026-05-26,218.99,17.3706,2673924156.0,0,0,电信运营,16.83944095750066,77.46370629168439,51.376005477338644,57.673014112015146,73.93946073956823,64.82207119145433,91.09865184892055,100.0,59.586215817808785,1.447497967285602,1.447497967285602,26.09531100037008,94.73684210526315,57.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,个股强、量价齐、新高,风险高,20260527,0.0,True,231.69,226.99,206.0,262.79,5.79935156856477,3.6531348463400226,-5.931777706744601,231.69,226.99,206.0,262.79,20260526,eod_proxy,False
16,000712.SZ,锦龙股份,20260526,2026-05-26,11.26,8.0614,955720951.0,0,0,证券,19.859163258053453,48.91515011529266,80.48313802892673,67.70188513973415,61.420158363792865,82.36974360361378,45.33562020089092,0.0,58.38826754742239,1.3822537233444332,1.3822537233444332,51.31385564255794,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260527,0.0,True,11.36,11.02,10.95,12.39,0.8880994671403242,-2.131438721136769,-2.7531083481349916,11.36,11.02,10.95,12.39,20260526,eod_proxy,False
17,300286.SZ,安科瑞,20260526,2026-05-26,35.65,10.4741,1317965011.0,0,0,电器仪表,23.98982491975748,57.188742579616985,62.66680150822394,49.81218036601103,63.76747257475848,66.49671462542364,59.63064323251312,25.13457642331206,57.36522590492985,1.3288372826754553,1.3288372826754553,42.4266503419964,94.73684210526315,76.61109273627724,wp_rule_v2_1,disabled,0,0.0,D级,量价齐、新高、破平台,回落大,20260527,0.0,True,36.18,34.13,33.72,42.78,1.4866760168303017,-4.263674614305735,-5.413744740532955,36.18,34.13,33.72,42.78,20260526,eod_proxy,False
18,688757.SH,胜科纳米,20260526,2026-05-26,44.19,15.4087,867765379.0,0,0,电器仪表,23.98982491975748,84.49745943433608,87.8417542346228,68.53453387781457,57.48887101745841,82.58574408067622,41.04127996101932,55.529985783260784,54.863848040975405,1.2066602345432993,1.2066602345432993,48.73879442918174,94.73684210526315,69.01224039629007,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260527,0.0,True,44.98,41.55,40.98,53.03,1.7877347816247946,-5.974202308214527,-7.26408689748812,44.98,41.55,40.98,53.03,20260526,eod_proxy,False
19,920125.BJ,鸿仕达,20260526,2026-05-26,186.0,16.0469,748603483.0,0,0,专用机械,36.161163276866695,73.67182228454269,41.213473209513204,58.736421813873854,61.56870257702671,62.932527223547346,34.47099765724129,100.0,51.40393320282842,1.055763142627749,1.055763142627749,27.686137996365737,94.73684210526315,57.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,个股强、量价齐、新高,风险高、回落大,20260527,0.0,True,223.0,211.0,176.0,241.8,19.892473118279575,13.440860215053775,-5.376344086021501,223.0,211.0,176.0,241.8,20260526,eod_proxy,False
20,001225.SZ,和泰机电,20260526,2026-05-26,63.3,9.1379,396602790.0,0,0,专用机械,36.161163276866695,53.868344400431155,81.17832234877457,77.88517199383838,48.53056846013287,83.57246537667315,6.213761856174823,0.0,51.18278698223905,1.0467795045465749,1.0467795045465749,57.371296867153504,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、破平台,风险可控,20260527,0.0,True,60.3,56.97,56.97,69.63,-4.739336492891,-9.999999999999998,-9.999999999999998,60.3,56.97,56.97,69.63,20260526,eod_proxy,False
21,301446.SZ,福事特,20260526,2026-05-26,45.97,9.9235,160461785.0,0,0,机械基件,35.493010404077936,58.63955868140436,100.0,78.01270948257597,45.994860954914095,91.93692105516203,0.0,0.0,50.88802143486434,1.0349227196793478,1.0349227196793478,62.30539588808158,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260527,0.0,True,47.35,46.21,42.97,55.16,3.001957798564292,0.5220796171416131,-6.525995214270175,47.35,46.21,42.97,55.16,20260526,eod_proxy,False
22,300234.SZ,开尔新材,20260526,2026-05-26,8.53,14.6505,444887031.0,0,0,陶瓷,18.5,82.66947055478516,99.26215337560289,94.836255140247,44.182832645287874,97.47416319673178,11.323896025573134,0.0,50.38160742736359,1.014861999124065,1.014861999124065,64.84541525220695,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260527,0.0,True,9.2,8.72,8.3,10.24,7.85463071512309,2.227432590855827,-2.6963657678780617,9.2,8.72,8.3,10.24,20260526,eod_proxy,False
23,688317.SH,之江生物,20260526,2026-05-26,23.37,8.1444,314224412.0,0,0,医疗保健,19.068607674702136,37.5,41.31250663341679,84.2357298504987,42.62711396397707,66.49849724790701,0.0,20.16390477301897,40.1374747786886,0.6825251667267056,0.6825251667267056,34.32831667968218,94.73684210526315,77.85376064885051,wp_rule_v2_1,disabled,0,0.0,D级,动量上、新高、破平台,回落大,20260527,0.0,True,24.5,23.13,22.98,28.04,4.835258878904569,-1.0269576379974388,-1.6688061617458283,24.5,23.13,22.98,28.04,20260526,eod_proxy,False
24,300180.SZ,华峰超纤,20260526,2026-05-26,5.38,13.0252,660087391.0,0,0,化纤,15.5,53.08288435685762,63.798310572877426,78.9258334815332,35.339541527802986,71.56435791702101,28.873711057270306,15.797214341287685,37.25842957403788,0.6103857880448804,0.6103857880448804,41.73583501525264,94.73684210526315,78.94543325678333,wp_rule_v2_1,disabled,0,0.0,D级,动量上、均价上,放量急、爆量,20260527,0.0,True,5.3,5.19,5.12,6.46,-1.486988847583648,-3.531598513011147,-4.832713754646834,5.3,5.19,5.12,6.46,20260526,eod_proxy,False
25,920932.BJ,科达自控,20260526,2026-05-26,18.33,15.4282,295682205.0,0,0,软件服务,33.05931202670573,47.42608714926554,21.005378052049632,81.05926604709389,17.679203010662626,46.946315539764996,0.0,55.023870838705015,19.707617901111536,0.30849900517873013,0.30849900517873013,24.440585978825666,94.73684210526315,69.138769132429,wp_rule_v2_1,disabled,0,0.0,D级,动量上、新高、破平台,放量急、爆量、回落大,20260527,0.0,True,17.96,16.88,16.8,23.82,-2.018548827059452,-7.910529187124926,-8.346972176759394,17.96,16.88,16.8,23.82,20260526,eod_proxy,False
1,300763.SZ,锦浪科技,20260527,2026-05-27,119.9,11.4727,4109344358.0,0,0,电气设备,74.91210185988291,76.95148038486064,82.87436979270933,92.79944299114095,87.15531796149389,94.16201776255127,96.72980192537722,1.4161801501250508,85.19949454062022,3.9652543100103697,3.9652543100103697,80.63590655858168,100.0,84.64595496246874,wp_rule_v2_1,disabled,0,0.0,B级,板块强、个股强、承接好,回落大,20260528,0.0,True,121.8,120.4,116.6,143.64,1.5846538782318564,0.417014178482078,-2.752293577981657,121.8,120.4,116.6,143.64,20260527,eod_proxy,False
2,300373.SZ,扬杰科技,20260527,2026-05-27,110.02,12.38,5659922375.0,0,0,半导体,43.891917651544034,74.91838378798734,67.44586878043752,70.61216466314903,92.5,72.9938164898144,100.0,16.731804696995834,83.09929033453126,3.5485337234380285,3.5485337234380285,61.16430111510422,94.73684210526315,78.7117856678563,wp_rule_v2_1,disabled,0,0.0,B级,个股强、承接好、动量上,回落大,20260528,0.0,True,118.0,114.3,108.13,132.02,7.253226686057079,3.8902017814942846,-1.717869478276679,118.0,114.3,108.13,132.02,20260527,eod_proxy,False
3,600330.SH,天通股份,20260527,2026-05-27,31.21,8.1428,7807108032.0,0,0,专用机械,63.50668749146878,61.04933936601296,91.1073361553869,65.0,85.85050158074628,94.6241742075162,100.0,0.0,81.8009712630639,3.4787807498694803,3.4787807498694803,72.3520671884717,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,承接好、动量上、量价齐,风险可控,20260528,1.0,True,34.33,34.33,29.59,34.33,9.996795898750399,9.996795898750399,-5.190644024351176,34.33,34.33,29.59,34.33,20260527,eod_proxy,False
4,301319.SZ,唯特偶,20260527,2026-05-27,100.18,13.2873,1197018013.0,0,0,元器件,95.03845025265247,83.12327743728989,100.0,64.1885508936577,73.78266240391521,80.85169381096426,56.17398545550786,0.0,77.78748181936776,2.9781885199869502,2.9781885199869502,87.13206045542373,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、承接好,风险可控,20260528,0.0,True,111.0,108.5,95.6,120.22,10.800558993811137,8.30505090836493,-4.571770812537446,111.0,108.5,95.6,120.22,20260527,eod_proxy,False
5,688234.SH,天岳先进,20260527,2026-05-27,166.99,8.4351,5105821122.0,0,0,半导体,43.891917651544034,45.189322136790146,36.82148236598548,77.54551499374773,92.5,64.87320170612892,100.0,67.81065150338924,75.28742530350753,2.6401469877005037,2.6401469877005037,35.12475101169176,94.73684210526315,65.94207396625795,wp_rule_v2_1,disabled,0,0.0,C级,动量上、新高,风险高、位置差、回落大,20260528,0.0,True,165.41,163.55,152.6,200.39,-0.9461644409844983,-2.0600035930295246,-8.617282472004318,165.41,163.55,152.6,200.39,20260527,eod_proxy,False
6,300491.SZ,通合科技,20260527,2026-05-27,32.38,15.6429,922493449.0,0,0,电气设备,74.91210185988291,86.67498777754622,85.97644980885073,97.54904803324635,68.25309193928575,93.56098104394673,47.60833200936394,2.066076404953634,72.40098778120014,2.41486842332388,2.41486842332388,82.07941141233371,100.0,84.4834808987616,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、承接好,风险可控,20260528,0.0,True,34.18,33.0,31.5,38.86,5.55898702903026,1.914762198888198,-2.7177269919703595,34.18,33.0,31.5,38.86,20260527,eod_proxy,False
7,600207.SH,安彩高科,20260527,2026-05-27,7.7,8.4507,1080195063.0,0,0,电气设备,74.91210185988291,62.830557128314126,98.69406009610599,83.15147135491077,69.58236711319341,99.84360420125422,52.79742480462603,0.0,72.1633507540767,2.392569289089483,2.392569289089483,78.18564591613773,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、动量上,风险可控,20260528,0.0,True,8.26,8.08,7.41,8.47,7.272727272727275,4.935064935064926,-3.766233766233762,8.26,8.08,7.41,8.47,20260527,eod_proxy,False
8,920012.BJ,创达新材,20260527,2026-05-27,84.6,25.0,535275385.0,0,0,元器件,95.03845025265247,87.38211833040968,78.39850833563497,84.12598779401704,68.19766907751512,86.33104218333958,29.711502139507605,29.793993598192486,71.17952407094975,2.3023686196603874,2.3023686196603874,78.13718572229723,100.0,77.55150160045187,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、承接好,回落大,20260528,0.0,True,99.0,87.81,79.06,109.98,17.021276595744684,3.79432624113476,-6.548463356973988,99.0,87.81,79.06,109.98,20260527,eod_proxy,False
